tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage,tiny_url,retweet_count,favorite_count,media_count,breed,breed_conf,media_id
807010152071229440,2016-12-08 23:53:08,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop,12.0,10.0,Lennon,,https://t.co/fhgP6vSfhX,4231,14033,1,Golden Retriever,61.08,807010136866902017
806629075125202948,2016-12-07 22:38:52,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10",13.0,10.0,,,https://t.co/f1h2Fsalv9,38614,80973,2,Cocker Spaniel,4.64,806629061594349568
806542213899489280,2016-12-07 16:53:43,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af,11.0,10.0,Waffles,,https://t.co/BCB87qUU0h,2622,11005,1,Vizsla,93.86,806542203287957504
806219024703037440,2016-12-06 19:29:28,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10,11.0,10.0,,,https://t.co/IZidSrBvhi,1323,6910,1,Chow,83.51,806219017505546240
805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10,12.0,10.0,Major,,https://t.co/Zcwr8LgoO8,2114,8909,1,Norwegian Elkhound,65.8,805932861408694272
805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke,13.0,10.0,Zeke,,https://t.co/zacX7S6GyJ,1823,6177,4,Malinois,64.31,805520626039619589
805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10,12.0,10.0,Shooter,,https://t.co/lHy4Xbyhd9,1890,8404,1,Pembroke,24.47,805207605383602176
804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10,12.0,10.0,Django,,https://t.co/kQVQoOW9NZ,4267,14806,1,Tibetan Mastiff,91.58,804738744741928960
803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck,11.0,10.0,Winston,,https://t.co/jxQhxoPsgL,2739,10801,1,Pembroke,45.71,803276589882572800
802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist,12.0,10.0,Marley,,https://t.co/yLm7hQ6UXh,2225,9738,1,Chow,94.4,802952490266357760
802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution,12.0,10.0,Winnie,,https://t.co/EFfLCP7oQv,2774,9636,1,Golden Retriever,61.02,802572675407376385
801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly,12.0,10.0,Ronnie,,https://t.co/4fY2bsAm65,1893,8328,1,Staffordshire Bullterrier,32.79,801958320831508480
801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace,12.0,10.0,Wallace,,https://t.co/p1RD39XjUe,2281,8834,1,Pembroke,55.05,801538154108952576
801167903437357056,2016-11-22 20:58:07,Twitter for iPhone,This is Milo. I would do terrible things for Milo. 13/10,13.0,10.0,Milo,,https://t.co/R6wJyC2Tey,6585,26427,1,Cocker Spaniel,74.02,801167887901724672
800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10,12.0,10.0,Mauve and Murphy,,https://t.co/4UwCTW3lXG,3077,11319,3,Cocker Spaniel,77.2,800751482710716417
800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10,11.0,10.0,Chef,,https://t.co/ILHGs0e6Dm,3334,14169,1,Pembroke,82.89,800513314459525120
800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10,13.0,10.0,Peaches,,https://t.co/pbKOesr8Tg,2843,16520,3,Golden Retriever,93.8,800141411844837376
799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back,13.0,10.0,Sobe,doggo,https://t.co/OiH8PaOxB1,2399,9071,4,Border Collie,44.25,799757951082721281
799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly,12.0,10.0,Longfellow,,https://t.co/bpLuQuxzHZ,2120,8679,1,Miniature Pinscher,58.36,799422915762470912
799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet,11.0,10.0,Jeffrey,,https://t.co/YDtZcAiMAf,3074,10699,2,Malamute,98.5,799297094976577539
799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish,11.0,10.0,Mister,,https://t.co/BXJFKOVnJm,2729,8745,4,Norfolk Terrier,33.44,799063471933497344
798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him,12.0,10.0,Iroh,,https://t.co/KJAKO2kXsL,4966,14205,2,Siberian Husky,70.32,798933932586782720
798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow,11.0,10.0,Shadow,,https://t.co/8yvpacwBcu,1593,8025,1,West Highland White Terrier,53.95,798925670629916672
798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10,13.0,10.0,Cooper,,https://t.co/jG1PAFkB81,2835,11209,1,Pekinese,52.46,798209828535541760
797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately,12.0,10.0,Cassie,,https://t.co/Ia19irLwyB,5384,15650,4,Pembroke,95.41,797545138759139328
797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser,12.0,10.0,Pancake,,https://t.co/6kqsAjJNhi,7357,21588,2,Collie,76.7,797236631979835392
796865951799083009,2016-11-11 00:03:42,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet,12.0,10.0,Tyr,,https://t.co/Jgnuiyvq06,2110,8287,1,Cardigan,83.91,796865939568373760
796759840936919040,2016-11-10 17:02:03,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up,11.0,10.0,Romeo,,https://t.co/6hx7ur6sNI,3390,12814,2,American Staffordshire Terrier,46.4,796759815062253568
796484825502875648,2016-11-09 22:49:15,Twitter for iPhone,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere,12.0,10.0,,doggo,https://t.co/bvkkqOjNDV,1951,8182,1,Cocker Spaniel,11.69,796484810906615808
796387464403357696,2016-11-09 16:22:22,Twitter for iPhone,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well,12.0,10.0,Snicku,,https://t.co/cVLUasbKA5,4617,11886,2,Pekinese,46.12,796387451484782592
796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby,11.0,10.0,Ruby,,https://t.co/y5KarNXWXt,15869,34947,2,Golden Retriever,60.03,796149732779421699
796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10,11.0,10.0,,,https://t.co/7i0bDMbrVN,2686,9805,1,Cardigan,70.02,796116435260952576
796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10,12.0,10.0,Yogi,,https://t.co/opoXKxmfFm,2571,9122,1,Chow,97.38,796080068686737408
796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful,13.0,10.0,Daisy,,https://t.co/PbgvuD0qIL,4091,11662,1,Golden Retriever,89.38,796031477968412672
795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10,12.0,10.0,Brody,,https://t.co/2H4MfOGlpQ,3177,10912,4,Golden Retriever,92.55,795400250961829889
794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop,12.0,10.0,Mack,,https://t.co/XRPvTPF0VH,2561,11102,1,Toy Poodle,3.77,794926589897310208
794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy,12.0,10.0,Nimbus,,https://t.co/SIQbb8c3AU,2929,10330,1,Samoyed,98.83,794332306219696132
793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly,12.0,10.0,Maximus,,https://t.co/xIfrsMNLBR,5423,18162,2,Labrador Retriever,86.17,793962202520834048
793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af,13.0,10.0,Clark,,https://t.co/2Xo19aPrG5,2085,9934,1,Old English Sheepdog,76.53,793845129635332096
793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug,12.0,10.0,Dobby,,https://t.co/LhzPWv6rTv,1817,8611,1,Miniature Pinscher,53.9,793601770836660225
793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10,12.0,10.0,Fiona,,https://t.co/aF5MmpvPqN,2644,11550,2,Golden Retriever,32.61,793500909607198720
793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck,13.0,10.0,Moreton,,https://t.co/rLHGx3VAF3,10207,26578,2,Afghan Hound,27.46,793286466235408384
793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af,12.0,10.0,Dave,,https://t.co/MgQSdfZGPN,2626,9330,1,Siberian Husky,23.17,793271391365783552
793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked,12.0,10.0,,,https://t.co/BNy9IIJMb0,9246,21572,1,Basset,20.76,793256253871034369
793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af,13.0,10.0,Tucker,,https://t.co/Ap477GhwXt,3636,11360,1,Golden Retriever,55.93,793241263780818944
793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10",11.0,10.0,Juno,,https://t.co/hFxxBCWlwj,3174,10630,3,Wire-Haired Fox Terrier,45.6,793226051610669057
793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution,10.0,10.0,Maude,,https://t.co/etL8FHBrh8,3121,9644,1,French Bulldog,1.88,793210952363732998
793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10,11.0,10.0,Newt,,https://t.co/2VhmlwxA1Q,2206,7469,1,Lakeland Terrier,26.68,793180755497136128
793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on,12.0,10.0,Benji,,https://t.co/IbzT7DJvBo,3085,10147,1,Golden Retriever,94.62,793165673107161088
793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10,11.0,10.0,Nida,,https://t.co/3lE8Izgmkf,1890,6661,1,Italian Greyhound,19.39,793150552360284160
793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort",11.0,10.0,Robin,,https://t.co/sxMrsOZ8zb,4334,13702,1,Labrador Retriever,72.49,793120395666812928
792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10,12.0,10.0,Bailey,,https://t.co/v17mFm0Ftz,4734,12219,4,Standard Poodle,0.01,792883812862656514
792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug,12.0,10.0,Monster,,https://t.co/RhaPExuxJL,1862,7931,1,Yorkshire Terrier,91.28,792773773367906305
792394556390137856,2016-10-29 15:55:58,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial,12.0,10.0,BeBe,,https://t.co/of0pFNBIl8,4752,14540,2,Cocker Spaniel,74.64,792394534240055298
792050063153438720,2016-10-28 17:07:05,Twitter for iPhone,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10,11.0,10.0,Remus,,https://t.co/S3f1SYylzu,1989,7751,2,Komondor,94.29,792050052357320704
791672322847637504,2016-10-27 16:06:04,Twitter for iPhone,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10,13.0,10.0,,,https://t.co/O5IUmRHRIh,3458,12694,1,Golden Retriever,70.51,791672307924209664
791406955684368384,2016-10-26 22:31:36,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets,12.0,10.0,Levi,,https://t.co/Zcw9Sccctc,4563,14176,4,Pembroke,97.26,791406944523255808
791312159183634433,2016-10-26 16:14:55,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket,12.0,10.0,Mabel,,https://t.co/GGJvxYt3xK,2818,9487,4,Miniature Pinscher,89.29,791312150652387328
790987426131050500,2016-10-25 18:44:32,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10,12.0,10.0,Misty,,https://t.co/Eno0mypHIr,2369,10682,1,Cocker Spaniel,34.92,790987417641750529
790698755171364864,2016-10-24 23:37:28,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby,12.0,10.0,Mosby,,https://t.co/IiiBq460I7,2111,8846,1,Bernese Mountain Dog,99.65,790698747059548161
790581949425475584,2016-10-24 15:53:19,Twitter for iPhone,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary,11.0,10.0,Duke,,https://t.co/Fd5WFDTMH4,7957,22315,2,Malinois,0.02,790581940789346304
790337589677002753,2016-10-23 23:42:19,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly,12.0,10.0,Maggie,,https://t.co/ovE2hqXryV,2066,8448,1,Pembroke,65.88,790337582504763392
790277117346975746,2016-10-23 19:42:02,Twitter for iPhone,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce,11.0,10.0,Bruce,,https://t.co/aI7umZHIq7,3535,13530,1,Labrador Retriever,42.77,790277108719386624
789986466051088384,2016-10-23 00:27:05,Twitter for iPhone,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10,12.0,10.0,Happy,,https://t.co/Ln89R4FP7v,2572,9981,1,Golden Retriever,7.85,789986461038837761
789628658055020548,2016-10-22 00:45:17,Twitter for iPhone,This is Eli. He can fly. 13/10 magical af,13.0,10.0,Eli,,https://t.co/huPSJJ7FDI,1972,8116,1,Chow,26.07,789628648391401472
789599242079838210,2016-10-21 22:48:24,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af,12.0,10.0,Brownie,,https://t.co/0R4meWXFOx,2147,7301,2,Chesapeake Bay Retriever,87.88,789599232806322177
789530877013393408,2016-10-21 18:16:44,Twitter for iPhone,This is Rizzy. She smiles a lot. 12/10 contagious af,12.0,10.0,Rizzy,,https://t.co/TU4sZogVIq,3737,12697,3,Schipperke,36.33,789530855924436996
789268448748703744,2016-10-21 00:53:56,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with,10.0,10.0,Stella,,https://t.co/JSs2bfDtTS,2856,9834,1,Malamute,81.29,789268438468423680
789137962068021249,2016-10-20 16:15:26,Twitter for iPhone,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet,12.0,10.0,Bo,,https://t.co/2jwxxtNzoN,3095,10464,3,Chihuahua,74.61,789137928379326464
788908386943430656,2016-10-20 01:03:11,Twitter for iPhone,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af",11.0,10.0,Lucy,,https://t.co/3BXh073tDm,13720,29556,1,Golden Retriever,3.41,788908364977823744
788765914992902144,2016-10-19 15:37:03,Twitter for iPhone,This is Butter. She can have whatever she wants forever. 12/10 would hug softly,12.0,10.0,Butter,,https://t.co/x5gXRS1abq,11412,29582,1,Cocker Spaniel,50.05,788765906553962498
788412144018661376,2016-10-18 16:11:17,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af,11.0,10.0,Dexter,,https://t.co/4DhSsC1W7S,5867,16832,2,Golden Retriever,80.52,788412135785267200
788178268662984705,2016-10-18 00:41:57,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af,13.0,10.0,,,https://t.co/s7MgFWDySc,2345,7810,4,Samoyed,73.55,788178260840607745
788150585577050112,2016-10-17 22:51:57,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,13.0,10.0,Leo,,https://t.co/xosHjFzVXc,1440,6639,4,Chow,81.41,788150566325219332
787810552592695296,2016-10-17 00:20:47,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,11.0,10.0,Frank,,https://t.co/pNNjBtHWPc,3376,9363,2,Pug,36.28,787810541230317570
787397959788929025,2016-10-15 21:01:17,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug,11.0,10.0,Moose,,https://t.co/lHVHGdDzb3,3138,11695,1,Chihuahua,90.05,787397946748833792
787322443945877504,2016-10-15 16:01:13,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,10.0,10.0,Lincoln,,https://t.co/lsrR83SiVp,1928,8405,1,Golden Retriever,10.57,787322437922873345
786963064373534720,2016-10-14 16:13:10,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,12.0,10.0,Rory,,https://t.co/ibj5g6xaAj,8851,28653,1,Golden Retriever,91.53,786963058530906112
786709082849828864,2016-10-13 23:23:56,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",9.75,10.0,Logan,,https://t.co/yBO5wuqaPS,6733,19589,1,Pomeranian,46.73,786709075132383232
786664955043049472,2016-10-13 20:28:35,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10",12.0,10.0,,,https://t.co/HmlEvAMP4r,2840,11500,1,Leonberg,51.2,786664949540159489
786595970293370880,2016-10-13 15:54:28,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,11.0,10.0,Dale,,https://t.co/L8BWDD4oBX,3424,10137,1,Pembroke,70.95,786595918321680384
786363235746385920,2016-10-13 00:29:39,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,13.0,10.0,Rizzo,doggo,https://t.co/TVXpEJB7Wn,3881,11758,4,Golden Retriever,92.93,786363218646138880
786233965241827333,2016-10-12 15:55:59,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution,11.0,10.0,Mattie,,https://t.co/78c9W8kLFh,5282,16504,1,Labrador Retriever,47.82,786233954131144704
785927819176054784,2016-10-11 19:39:28,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,12.0,10.0,Lucy,,https://t.co/lntsj7Fc4Y,3498,12237,1,Toy Poodle,0.85,785927792949071872
785533386513321988,2016-10-10 17:32:08,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,11.0,10.0,Dallas,,https://t.co/h4jhlH4EyG,2219,9819,2,Miniature Pinscher,43.6,785533378368049152
785264754247995392,2016-10-09 23:44:41,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,12.0,10.0,Doc,,https://t.co/mWYACm4qnx,1813,7815,1,Chow,5.61,785264731401646082
785170936622350336,2016-10-09 17:31:53,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,11.0,10.0,Hero,,https://t.co/cubFg7F4qQ,5375,13032,4,Eskimo Dog,2.75,785170917009854464
784826020293709826,2016-10-08 18:41:19,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,13.0,10.0,Rusty,,https://t.co/AsykOwMrXQ,3565,10917,1,Chow,9.03,784826004988653570
784517518371221505,2016-10-07 22:15:26,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,11.0,10.0,Frankie,,https://t.co/p6fgYe2dB6,2802,9666,3,Malamute,75.78,784517508309147652
784431430411685888,2016-10-07 16:33:21,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,12.0,10.0,Stormy,,https://t.co/PHA1vtqqpt,1415,6132,1,Miniature Poodle,74.48,784431410685902849
783821107061198850,2016-10-06 00:08:09,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,12.0,10.0,Mairi,,https://t.co/STcPjiNAHp,2171,7934,2,Lakeland Terrier,26.57,783821100060905476
783695101801398276,2016-10-05 15:47:27,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,12.0,10.0,Loomis,,https://t.co/kCRKlFg4AY,3560,11249,3,Chow,31.43,783695093593235456
783466772167098368,2016-10-05 00:40:09,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,11.0,10.0,Finn,,https://t.co/s8W8Del9HQ,2489,9089,2,Chihuahua,78.9,783466761438031873
783391753726550016,2016-10-04 19:42:03,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,13.0,10.0,Godi,,https://t.co/BO936YdJdi,6089,18165,4,Norwegian Elkhound,87.71,783391725813374976
783334639985389568,2016-10-04 15:55:06,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,12.0,10.0,Dave,,https://t.co/nfprKAXqwu,12956,31462,3,Cardigan,59.39,783334603146817536
783085703974514689,2016-10-03 23:25:55,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats,11.0,10.0,Earl,,https://t.co/IsqyvbjFgM,2453,8762,2,Chesapeake Bay Retriever,24.06,783085675914461188
782969140009107456,2016-10-03 15:42:44,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,12.0,10.0,Cali,,https://t.co/vOBV1ZqVcX,8122,25948,2,Golden Retriever,17.14,782969083092471809
782747134529531904,2016-10-03 01:00:34,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,11.0,10.0,Deacon,doggo,https://t.co/C6fUMnHt1H,1541,8036,1,Golden Retriever,56.07,782747129714532352
782722598790725632,2016-10-02 23:23:04,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",10.0,10.0,Penny,,https://t.co/zrMVdfFej6,5965,18564,1,Irish Setter,57.46,782722587017285632
782598640137187329,2016-10-02 15:10:30,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10,11.0,10.0,Timmy,,https://t.co/BIUchFwHqn,2070,8369,1,Malamute,84.09,782598630494449665
782305867769217024,2016-10-01 19:47:08,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,12.0,10.0,Sampson,doggo,https://t.co/pgVKxRw0s1,6152,17938,3,Briard,50.44,782305851176525824
781661882474196992,2016-09-30 01:08:10,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,5.0,10.0,,,https://t.co/ELqelxWMrC,2987,11240,1,Pembroke,43.81,781661833186930688
781524693396357120,2016-09-29 16:03:01,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,12.0,10.0,,,https://t.co/ya7bviQUUf,6110,22311,1,Chesapeake Bay Retriever,0.35,781524684185694209
781251288990355457,2016-09-28 21:56:36,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,11.0,10.0,Oakley,,https://t.co/xIYsa6LPA4,2317,9072,2,Mexican Hairless,88.78,781251271906979841
781163403222056960,2016-09-28 16:07:23,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",10.0,10.0,,,https://t.co/YkHc7U7uUy,3006,10494,1,Shetland Sheepdog,97.38,781163395106082816
780858289093574656,2016-09-27 19:54:58,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",10.0,10.0,Dash,,https://t.co/YElO4hvXI6,2199,7736,1,Chesapeake Bay Retriever,48.86,780858283800297472
780800785462489090,2016-09-27 16:06:28,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,11.0,10.0,Koda,,https://t.co/KQzSR8eCsw,1431,5930,3,Siberian Husky,95.2,780800773877882880
780601303617732608,2016-09-27 02:53:48,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,12.0,10.0,Hercules,,https://t.co/mH0IOyFdIG,3667,12987,1,Saint Bernard,99.51,780601293052190720
780543529827336192,2016-09-26 23:04:13,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well,12.0,10.0,,,https://t.co/VG095mi09Q,1911,6770,1,Golden Retriever,62.83,780543507299794944
780459368902959104,2016-09-26 17:29:48,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",11.0,10.0,Bear,,https://t.co/coi4l1T2Sm,1174,5682,1,Great Dane,38.25,780459363064549377
